Timestamp;G√©ner;Nivel m√°ximo de estudio;Alcald√≠;Edad;øHas escuchado alguna vez sobre la existencia de la violencia de gÈnero?;øConsideras un problema la violencia de gÈnero?;øAlguna ves has presenciado violencia de gÈnero?;øDonde has presenciado violencia de gÈnero?;øCu·les crees que podrÌan ser formas de Violencia de gÈnero?;øPor quÈ motivo crees que se dÈ la violencia de gÈnero?;øDentro de tu n˙cleo familiar has visto alguna vez violencia de gÈnero?;øQuÈ te provoca esta encuesta?;;;;;;;;;;;;;;;;;;;;;;;
3/27/2021 10:35:17;Mujer;Preparatoria;Gustavo A. Madero;19;S√;S√;No;Ninguno;Todas las anteriores;Falta de educacion, Religi√≥n, Costumbre familiar, Negligencia por parte de las autoridades, Falta de difusi√;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/27/2021 10:54:08;Hombre;Preparatoria;Miguel Hidalgo;20;S√;S√;S√;En alguna instituci√≥n (gobierno, salud, etc.;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriore;Falta de educacion, Falta de cultura, Apariencia f√≠sica, Nivel educativo, Nivel socio econ√≥mico, Falta de difusi;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/27/2021 13:30:57;Hombre;Preparatoria;Cuauht√©mo;25;S√;S√;S√;Calle ;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Humillar, Acosar, Micro agresione;Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Nivel educativo, Falta de difusi√≥;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/27/2021 14:03:54;Mujer;Preparatoria;Otro;20;S√;S√;Tal vez;En alguna instituci√≥n (gobierno, salud, etc.;Todas las anteriores;Todas las anteriores;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/27/2021 16:39:00;Hombre;Universidad;Azcapotzalco;20;S√;S√;S√;Todas las anteriores, Sitios p√∫blicos como Cines o Plaza;Todas las anteriores;Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Falta de difusi√≥;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/27/2021 16:54:52;Mujer;Universidad;Gustavo A. Madero;20;S√;S√;S√;En alguna instituci√≥n (gobierno, salud, etc.;Abuso verbal, Agredir psicol√≥gicamente, Menospreciar, Humillar, Micro agresione;Falta de educacion, Costumbre familiar, Apariencia f√≠sic;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/27/2021 17:30:16;Mujer;Preparatoria;Miguel Hidalgo;48;S√;S√;S√;Todas las anteriores;Todas las anteriores;Costumbre familiar, Negligencia por parte de las autoridades;Tal vez;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/27/2021 17:45:08;Mujer;Universidad;Benito Ju√°re;19;S√;S√;S√;En la escuela;Todas las anteriores;Todas las anteriores;Tal vez;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/27/2021 18:00:43;Mujer;Preparatoria;Gustavo A. Madero;17;S√;S√;Tal vez;En la escuela;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Menospreciar, Humillar, Acosar, Micro agresione;Falta de educacion, Costumbre familiar, Falta de cultura, Apariencia f√≠sica, Falta de difusi√;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/27/2021 18:01:49;Mujer;Universidad;Gustavo A. Madero;23;S√;No;S√;En la escuela;Abuso verbal, Agredir psicol√≥gicamente, Menospreciar, Humillar, Acosa;Todas las anteriores;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/27/2021 18:05:53;Mujer;Universidad;Miguel Hidalgo;19;S√;S√;S√;En la familia, En la escuela;Todas las anteriores;Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/27/2021 18:06:05;Mujer;Universidad;Otro;23;S√;S√;S√;En la familia, En la escuela;Todas las anteriores;Falta de educacion, Religi√≥n, Costumbre familia;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/27/2021 18:06:41;Hombre;Universidad;Otro;20;S√;S√;No;Ninguno;Todas las anteriores;Todas las anteriores;No;Indiferencia;;;;;;;;;;;;;;;;;;;;;;;
3/27/2021 18:07:35;Mujer;Universidad;Otro;18;S√;S√;S√;En la familia, En la escuela, En alguna instituci√≥n (gobierno, salud, etc.;Todas las anteriores;Falta de educacion, Costumbre familiar, Negligencia por parte de las autoridades, Falta de difusi√≥;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/27/2021 18:19:42;Mujer;Preparatoria;Otro;19;S√;S√;S√;Todas las anteriores;Todas las anteriores;Falta de educacion, Falta de cultura;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/27/2021 19:04:52;Mujer;Preparatoria;Gustavo A. Madero;17;S√;S√;No;Ninguno;Todas las anteriores;Falta de educacion, Religi√≥n, Costumbre familia;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/27/2021 19:12:32;Hombre;Universidad;Otro;19;S√;S√;S√;En la escuela;Todas las anteriores;Falta de educacion, Religi√≥n, Costumbre familiar, Negligencia por parte de las autoridades, Nivel educativo, Falta de difusi√;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/27/2021 19:14:32;Mujer;Preparatoria;Gustavo A. Madero;43;S√;S√;S√;Especialmente en la calle;Todas las anteriores;Todas las anteriores;S√;Molestia;;;;;;;;;;;;;;;;;;;;;;;
3/27/2021 19:24:59;Mujer;Preparatoria;Azcapotzalco;20;S√;S√;S√;En la escuela, En alguna instituci√≥n (gobierno, salud, etc.;Todas las anteriores;Religi√≥n, Costumbre familiar, Negligencia por parte de las autoridade;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/27/2021 19:25:34;Mujer;Preparatoria;Otro;19;S√;S√;S√;En la escuela;Abuso verbal, Humillar;Falta de educacion;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/27/2021 20:06:53;Mujer;Universidad;Otro;20;S√;S√;Tal vez;En la escuela;Todas las anteriores;Falta de educacion, Costumbre familiar, Negligencia por parte de las autoridades, Nivel socio econ√≥mico, Falta de difusi√;Tal vez;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/27/2021 20:30:31;Hombre;Universidad;Miguel Hidalgo;21;S√;S√;S√;En la familia, En la escuela, En alguna instituci√≥n (gobierno, salud, etc.;Todas las anteriores;Falta de educacion, Costumbre familiar;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/27/2021 20:39:44;Mujer;Preparatoria;Miguel Hidalgo;20;S√;S√;S√;Todas las anteriores;Todas las anteriores;Todas las anteriores;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/27/2021 20:50:54;Hombre;Universidad;Otro;19;S√;S√;S√;En la escuela;Todas las anteriores;Falta de educacion, Religi√≥n, Costumbre familiar, Negligencia por parte de las autoridades, Falta de difusi√;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/27/2021 20:56:17;Mujer;Preparatoria;Otro;19;S√;S√;Tal vez;En la familia, En alguna instituci√≥n (gobierno, salud, etc.;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriore;Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/27/2021 21:08:01;Mujer;Universidad;Miguel Hidalgo;20;S√;S√;S√;En la escuela;Todas las anteriores;Falta de educacion, Costumbre familiar, Falta de cultura, Apariencia f√≠sica, Nivel educativ;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/27/2021 21:39:38;Hombre;Universidad;Gustavo A. Madero;20;S√;S√;S√;Vecinos.;Todas las anteriores;Falta de educacion, Costumbre familiar, Negligencia por parte de las autoridades, Apariencia f√≠sica, Nivel socio econ√≥mi;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/27/2021 21:43:55;Mujer;Preparatoria;Otro;19;S√;S√;S√;En la calle;Todas las anteriores;Falta de educacion, Negligencia por parte de las autoridades;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/27/2021 21:44:59;Mujer;Preparatoria;Otro;19;S√;S√;S√;En la calle;Todas las anteriores;Falta de educacion, Negligencia por parte de las autoridades;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/27/2021 21:52:08;Mujer;Preparatoria;Miguel Hidalgo;19;S√;S√;S√;En la familia;Todas las anteriores;Costumbre familiar, Falta de difusi√≥;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/27/2021 22:06:30;Hombre;Universidad;Gustavo A. Madero;19;S√;S√;Tal vez;Ninguno;Todas las anteriores;Falta de educacion, Falta de difusi√≥;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/27/2021 22:52:35;Mujer;Preparatoria;Miguel Hidalgo;22;S√;S√;S√;En la familia, En la escuela;Todas las anteriores;Todas las anteriores;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/27/2021 22:54:33;Mujer;Preparatoria;Miguel Hidalgo;22;S√;S√;S√;En la familia, En el trabajo, En la escuela;Todas las anteriores;Todas las anteriores;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/27/2021 23:54:48;Hombre;Universidad;Venustiano Carranza;20;S√;S√;No;En la escuela;Todas las anteriores;Falta de educacion, Costumbre familiar, Falta de cultura;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 0:12:14;Prefiero no decirlo;Preparatoria;Gustavo A. Madero;18;S√;S√;No;Todas las anteriores;Abuso verbal;Falta de educacion;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 0:23:03;Mujer;Universidad;Azcapotzalco;19;S√;S√;S√;En la familia, En el trabajo, En la escuela;Todas las anteriores;Falta de educacion, Falta de difusi√≥;S√;Molestia;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 1:23:17;Mujer;Universidad;Venustiano Carranza;21;S√;S√;S√;En la familia, En la escuela;Todas las anteriores;Todas las anteriores;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 1:27:15;Mujer;Universidad;Otro;20;S√;S√;S√;En la familia, En la escuela;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Humillar, Acosar, Abuso sexua;Falta de educacion, Costumbre familiar, Apariencia f√≠sic;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 1:32:33;Hombre;Preparatoria;Otro;20;S√;S√;S√;En alguna instituci√≥n (gobierno, salud, etc.;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Menospreciar, Humillar, Acosar, Micro agresione;Falta de educacion, Costumbre familiar, Falta de cultura;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 1:34:10;Hombre;Universidad;Otro;28;S√;S√;S√;En el trabajo, La calle ;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Acosar, Abuso sexual, Micro agresione;Falta de educacion, Costumbre familiar, Negligencia por parte de las autoridades, Nivel educativo, Nivel socio econ√≥mic;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 1:39:45;Hombre;Universidad;Otro;25;S√;S√;S√;En la escuela, En alguna instituci√≥n (gobierno, salud, etc.), transporte public;Todas las anteriores;Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Apariencia f√≠sica, Nivel educativo, Falta de difusi√;Tal vez;Enojo por que la violencia de genero se intensifico;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 1:40:35;Mujer;Universidad;Otro;23;S√;S√;S√;Todas las anteriores;Todas las anteriores;Falta de educacion, Costumbre familiar, Falta de cultura, Nivel educativo, Nivel socio econ√≥mico, Falta de difusi√;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 2:07:43;Mujer;Universidad;Otro;20;S√;S√;No;En la escuela;Todas las anteriores;Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Nivel educativo, Falta de difusi√≥;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 2:17:36;Hombre;Universidad;Otro;20;S√;S√;S√;En el trabajo, En la escuela, En alguna instituci√≥n (gobierno, salud, etc.;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriore;Falta de educacion, Religi√≥n, Costumbre familiar, Falta de cultur;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 8:44:26;Hombre;Universidad;Azcapotzalco;20;S√;S√;S√;En la calle;Todas las anteriores;Falta de educacion, Costumbre familiar, Negligencia por parte de las autoridades, Apariencia f√≠sica, Nivel educativ;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 9:50:52;Mujer;Preparatoria;Miguel Hidalgo;20;S√;S√;S√;En la familia, En la escuela, Calle;Todas las anteriores;Falta de educacion, Religi√≥n, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridade;Tal vez;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 10:08:26;Mujer;Preparatoria;Otro;21;S√;S√;S√;En la escuela;Todas las anteriores;Falta de educacion;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 10:09:10;Hombre;Preparatoria;Gustavo A. Madero;20;S√;S√;S√;En la familia, En la escuela;Todas las anteriores;Falta de educacion;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 10:16:27;Mujer;Preparatoria;Azcapotzalco;19;S√;S√;S√;En la familia, En la escuela;Todas las anteriores;Falta de educacion, Religi√≥n, Costumbre familiar, Falta de cultura, Apariencia f√≠si;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 10:16:32;Mujer;Preparatoria;Xochimilco;21;S√;S√;S√;Todas las anteriores;Todas las anteriores;Falta de educacion, Religi√≥n, Costumbre familiar, Falta de cultura, Apariencia f√≠si;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 10:23:15;Mujer;Secundaria;Xochimilco;50;S√;S√;S√;Todas las anteriores;Todas las anteriores;Costumbre familiar, Falta de cultura, Apariencia f√≠sic;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 10:23:25;Mujer;Secundaria;Xochimilco;50;S√;S√;S√;Todas las anteriores;Todas las anteriores;Costumbre familiar, Falta de cultura, Apariencia f√≠sic;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 11:01:06;Mujer;Universidad;Cuauht√©mo;21;S√;S√;No;Ninguno;Todas las anteriores;Todas las anteriores;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 11:11:03;Mujer;Preparatoria;Xochimilco;21;Tal vez;S√;S√;En la familia;Todas las anteriores;Falta de educacion;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 12:51:45;Mujer;Universidad;Gustavo A. Madero;20;S√;S√;S√;En la familia, En la escuela;Todas las anteriores;Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Falta de difusi√≥;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 12:52:25;Hombre;Secundaria;Gustavo A. Madero;15;S√;S√;S√;En la escuela;Todas las anteriores;Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Apariencia f√≠sica, Falta de difusi√;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 12:57:41;Hombre;Preparatoria;Otro;21;S√;S√;S√;En el trabajo, En la escuela, En alguna instituci√≥n (gobierno, salud, etc.;Todas las anteriores;Todas las anteriores;No;Indiferencia;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 13:24:39;Hombre;Universidad;Gustavo A. Madero;22;S√;S√;S√;Todas las anteriores;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Humillar, Abuso sexual, Micro agresione;Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Apariencia f√≠sica, Falta de difusi√;S√;Indiferencia;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 13:56:28;Mujer;Universidad;Gustavo A. Madero;20;S√;S√;S√;En la familia, En la escuela, En alguna instituci√≥n (gobierno, salud, etc.;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriore;Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Apariencia f√≠sic;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 13:57:38;Mujer;Universidad;Gustavo A. Madero;22;S√;S√;S√;Todas las anteriores;Todas las anteriores;Todas las anteriores;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 14:00:51;Hombre;Universidad;Gustavo A. Madero;21;S√;S√;No;Ninguno;Todas las anteriores;Falta de educacion, Costumbre familiar, Nivel educativo;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 14:01:47;Mujer;Universidad;Gustavo A. Madero;20;S√;S√;S√;En la familia, En la escuela;Todas las anteriores;Falta de educacion, Religi√≥n, Costumbre familia;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 14:10:41;Mujer;Universidad;Coyoac√°;22;S√;S√;No;Ninguno;Todas las anteriores;Por el sistema patriarcal que se ejerce en la sociedad;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 14:11:38;Mujer;Preparatoria;Gustavo A. Madero;20;S√;S√;Tal vez;En la escuela;Todas las anteriores;Falta de educacion, Falta de cultura, Negligencia por parte de las autoridades, Apariencia f√≠sica, Nivel educativo, Nivel socio econ√≥mi;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 14:14:29;Mujer;Universidad;Otro;21;S√;S√;Tal vez;En la escuela;Todas las anteriores;Religi√≥n, Costumbre familiar, Negligencia por parte de las autoridades, Falta de difusi√;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 14:15:50;Mujer;Universidad;Coyoac√°;20;S√;S√;Tal vez;Todas las anteriores;Todas las anteriores;Todas las anteriores;Tal vez;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 14:16:11;Hombre;Preparatoria;Venustiano Carranza;18;S√;S√;No;Ninguno;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Menospreciar, Humillar, Acosar, Abuso sexua;Falta de educacion, Religi√≥n, Costumbre familiar, Negligencia por parte de las autoridades, Falta de difusi√;No;Indiferencia;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 14:23:09;Mujer;Preparatoria;Benito Ju√°re;19;S√;S√;S√;Todas las anteriores;Todas las anteriores;Falta de educacion, Falta de cultura, Negligencia por parte de las autoridades, Nivel educativo, Nivel socio econ√≥mic;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 14:24:54;Mujer;Preparatoria;Otro;18;S√;S√;S√;En la familia, En la escuela, En alguna instituci√≥n (gobierno, salud, etc.;Todas las anteriores;Todas las anteriores;Tal vez;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 14:35:58;Mujer;Universidad;Gustavo A. Madero;20;S√;S√;S√;En la escuela, Calle;Todas las anteriores;Falta de educacion, Costumbre familiar, Negligencia por parte de las autoridades;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 14:46:32;Mujer;Preparatoria;Cuauht√©mo;19;S√;S√;S√;Todas las anteriores;Todas las anteriores;Religi√≥n, Negligencia por parte de las autoridade;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 14:50:01;Mujer;Preparatoria;Gustavo A. Madero;20;S√;S√;S√;Todas las anteriores;Todas las anteriores;Todas las anteriores;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 14:51:11;Hombre;Preparatoria;Gustavo A. Madero;19;S√;S√;S√;En la familia, En la escuela, Transporte p√∫blic;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Menospreciar, Humillar, Acosar, Abuso sexua;Falta de educacion, Religi√≥n, Falta de cultur;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 14:54:39;Mujer;Preparatoria;Otro;21;S√;S√;S√;Todas las anteriores;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Menospreciar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriore;Falta de educacion, Religi√≥n, Costumbre familia;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 15:06:52;Mujer;Universidad;Benito Ju√°re;18;S√;S√;S√;En la familia, En la escuela;Todas las anteriores;Falta de educacion, Religi√≥n, Costumbre familiar, Negligencia por parte de las autoridades, Nivel educativo, Nivel socio econ√≥mi;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 15:19:54;Hombre;Universidad;Otro;22;S√;S√;S√;En la familia, En la escuela;Todas las anteriores;Falta de educacion;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 15:29:05;Mujer;Universidad;Gustavo A. Madero;18;S√;S√;S√;En la escuela;Todas las anteriores;Falta de educacion, Religi√≥n, Falta de cultura, Apariencia f√≠sica, Nivel educativo, Nivel socio econ√≥m;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 15:34:22;Hombre;Preparatoria;Gustavo A. Madero;20;S√;S√;Tal vez;En la escuela, En alguna instituci√≥n (gobierno, salud, etc.;Todas las anteriores;Falta de educacion, Religi√≥n, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridade;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 15:37:02;Hombre;Universidad;Miguel Hidalgo;20;S√;S√;S√;En el trabajo;Abuso verbal, Agredir psicol√≥gicamente, Menospreciar, Humillar, Acosar, Abuso sexua;Falta de educacion, Religi√≥n, Costumbre familiar, Falta de cultur;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 15:39:46;Mujer;Universidad;Otro;18;S√;S√;S√;En la escuela;Todas las anteriores;Falta de educacion, Religi√≥n, Costumbre familiar, Falta de difusi√;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 15:40:49;Mujer;Universidad;Coyoac√°;20;S√;S√;Tal vez;Todas las anteriores;Todas las anteriores;Todas las anteriores;Tal vez;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 15:50:30;Mujer;Maestr√≠;Iztacalco;26;S√;S√;S√;En la familia, En el trabajo, En la escuela;Todas las anteriores;Todas las anteriores;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 16:36:29;Otro;Universidad;Gustavo A. Madero;20;S√;S√;S√;En la familia, En la escuela;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriore;Falta de educacion, Religi√≥n, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Apariencia f√≠sica, Nivel educativo, Nivel socio econ√≥mico, Falta de difusi√≥n, Todas las anteri;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 16:39:38;Mujer;Universidad;Gustavo A. Madero;26;S√;S√;S√;En el trabajo;Todas las anteriores;Todas las anteriores;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 17:13:38;Mujer;Universidad;Gustavo A. Madero;22;S√;S√;S√;Todas las anteriores;Todas las anteriores;Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Apariencia f√≠sic;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 17:25:53;Hombre;Universidad;Cuauht√©mo;18;Prefiero no contestar;S√;S√;En medios de comunicaci√≥;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Menospreciar, Humillar, Acosar, Abuso sexua;Falta de educacion, Religi√≥n, Costumbre familiar, Falta de cultura, Apariencia f√≠sica, Nivel educativo, Nivel socio econ√≥mico, Falta de difus;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 17:32:34;Mujer;Universidad;Otro;20;S√;S√;No;Ninguno;Todas las anteriores;Falta de educacion, Costumbre familiar, Apariencia f√≠sic;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 17:44:47;Hombre;Preparatoria;Gustavo A. Madero;19;S√;S√;Tal vez;En el trabajo, En la escuela;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Menospreciar, Humilla;Falta de educacion, Falta de difusi√≥;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 17:54:43;Mujer;Universidad;Coyoac√°;20;S√;S√;Tal vez;Todas las anteriores;Todas las anteriores;Todas las anteriores;Tal vez;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 18:27:21;Mujer;Universidad;Otro;19;S√;S√;S√;En la familia, En la escuela, En alguna instituci√≥n (gobierno, salud, etc.;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriore;Falta de educacion, Falta de cultura, Negligencia por parte de las autoridades;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 20:30:31;Mujer;Universidad;Gustavo A. Madero;25;S√;S√;No;Ninguno;Todas las anteriores;Falta de educacion, Falta de cultura, Negligencia por parte de las autoridades, Falta de difusi√≥;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 22:02:16;Mujer;Universidad;Gustavo A. Madero;20;S√;S√;No;Ninguno;Abuso verbal, Golpear, empujar, Agredir psicol√≥gicamente, Menospreciar, Humillar, Acosar, Abuso sexual, Micro agresiones, Todas las anteriore;Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Apariencia f√≠sica, Nivel socio econ√≥mi;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 22:16:06;Mujer;Preparatoria;Iztapalapa;20;S√;S√;S√;En la familia, En alguna instituci√≥n (gobierno, salud, etc.;Micro agresiones;Falta de educacion, Religi√≥n, Costumbre familiar, Falta de cultura, Apariencia f√≠sica, Nivel educativo, Nivel socio econ√≥m;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 23:09:12;Mujer;Preparatoria;Xochimilco;20;S√;S√;No;Ninguno;Abuso verbal, Agredir psicol√≥gicamente, Menospreciar, Humilla;Falta de cultura;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/28/2021 23:50:36;Hombre;Universidad;Miguel Hidalgo;30;S√;S√;S√;En la calle;Abuso verbal;Falta de educacion, Costumbre familiar, Falta de cultura, Negligencia por parte de las autoridades, Nivel educativo, Nivel socio econ√≥mic;No;Me importa;;;;;;;;;;;;;;;;;;;;;;;
3/29/2021 0:43:49;Mujer;Universidad;Gustavo A. Madero;22;S√;S√;S√;Todas las anteriores;Todas las anteriores;Todas las anteriores;S√;Me importa;;;;;;;;;;;;;;;;;;;;;;;
